id.exposure,id.outcome,outcome,exposure,method,nsnp,b,se,lo_ci,up_ci,or,or_lci95,or_uci95,pval,p_fdr
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302672,Left-hemisphere somatomotor network to left-hemisphere limbic network white-matter structural connectivity || id:ebi-sc206-GCST90302672,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,0.000101019057434746,0.024073223,-0.047082498,0.047284536,1.000101024,0.954008691,1.04842028,0.99809521,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302673,Left-hemisphere somatomotor network to left-hemisphere control network white-matter structural connectivity || id:ebi-sc206-GCST90302673,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,-0.01443698,0.027202328,-0.067753542,0.038879583,0.985666734,0.934490758,1.039645285,0.98006925,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302680,Left-hemisphere somatomotor network to right-hemisphere control network white-matter structural connectivity || id:ebi-sc206-GCST90302680,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,-0.008061963,0.023262318,-0.053656106,0.037532181,0.991970448,0.947757978,1.038245409,0.98006925,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302681,Left-hemisphere somatomotor network to right-hemisphere default mode network white-matter structural connectivity || id:ebi-sc206-GCST90302681,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,-0.033380285,0.028687383,-0.089607555,0.022846985,0.967170689,0.914289924,1.023109976,0.964621048,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302682,Left-hemisphere somatomotor network to thalamus white-matter structural connectivity || id:ebi-sc206-GCST90302682,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,0.0361840949681291,0.022867413,-0.008636034,0.081004224,1.036846707,0.99140115,1.084375477,0.901292022,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302686,Left-hemisphere somatomotor network to hippocampus white-matter structural connectivity || id:ebi-sc206-GCST90302686,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,-0.023577737,0.022280374,-0.067247269,0.020091795,0.976698047,0.934963985,1.020294994,0.964621048,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302687,Left-hemisphere somatomotor network to amygdala white-matter structural connectivity || id:ebi-sc206-GCST90302687,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,-0.010331479,0.033137604,-0.075281183,0.054618225,0.989721707,0.927482657,1.056137331,0.98006925,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302688,Left-hemisphere somatomotor network to accumbens white-matter structural connectivity || id:ebi-sc206-GCST90302688,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,0.0256936510806432,0.023188787,-0.019756371,0.071143673,1.026026578,0.980437507,1.073735482,0.964621048,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302693,Left-hemisphere dorsal attention network to left-hemisphere default mode network white-matter structural connectivity || id:ebi-sc206-GCST90302693,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,9,0.00250799985344208,0.024109225,-0.04474608,0.04976208,1.002511148,0.956240259,1.051021008,0.990605441,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302694,Left-hemisphere dorsal attention network to right-hemisphere visual network white-matter structural connectivity || id:ebi-sc206-GCST90302694,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,-0.021895637,0.022403635,-0.065806761,0.022015487,0.978342332,0.936311778,1.022259616,0.964621048,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302697,Left-hemisphere dorsal attention network to right-hemisphere salience/ventral attention network white-matter structural connectivity || id:ebi-sc206-GCST90302697,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,0.0131747527765728,0.021179525,-0.028337115,0.054686621,1.013261922,0.972060615,1.056209569,0.98006925,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302698,Left-hemisphere dorsal attention network to right-hemisphere limbic network white-matter structural connectivity || id:ebi-sc206-GCST90302698,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,0.00914788123407764,0.022463103,-0.0348798,0.053175562,1.009189851,0.965721489,1.054614779,0.98006925,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302701,Left-hemisphere dorsal attention network to thalamus white-matter structural connectivity || id:ebi-sc206-GCST90302701,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,0.0294558981858422,0.022628532,-0.014896025,0.073807822,1.029894014,0.985214372,1.076599887,0.964621048,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302703,Left-hemisphere dorsal attention network to putamen white-matter structural connectivity || id:ebi-sc206-GCST90302703,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,0.0461361513428029,0.023569519,-6.01E-05,0.092332409,1.047216981,0.999939896,1.096729324,0.723950101,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302704,Left-hemisphere dorsal attention network to pallidum white-matter structural connectivity || id:ebi-sc206-GCST90302704,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,0.0062036173340257,0.023165372,-0.039200512,0.051607747,1.0062229,0.961557886,1.052962633,0.98006925,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302705,Left-hemisphere dorsal attention network to hippocampus white-matter structural connectivity || id:ebi-sc206-GCST90302705,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,0.00582836901326688,0.023227926,-0.039698366,0.051355104,1.005845387,0.961079289,1.052696644,0.98006925,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302706,Left-hemisphere dorsal attention network to amygdala white-matter structural connectivity || id:ebi-sc206-GCST90302706,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,9,0.0323019358913274,0.023054656,-0.01288519,0.077489062,1.032829306,0.987197469,1.080570413,0.948131647,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302708,Left-hemisphere salience/ventral attention network to left-hemisphere salience/ventral attention network white-matter structural connectivity || id:ebi-sc206-GCST90302708,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,0.00689559635175752,0.024594722,-0.041310058,0.055101251,1.006919426,0.959531573,1.056647596,0.98006925,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302709,Left-hemisphere salience/ventral attention network to left-hemisphere limbic network white-matter structural connectivity || id:ebi-sc206-GCST90302709,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,0.0299557160132713,0.023674984,-0.016447252,0.076358684,1.030408902,0.983687265,1.07934965,0.964621048,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302710,Left-hemisphere salience/ventral attention network to left-hemisphere control network white-matter structural connectivity || id:ebi-sc206-GCST90302710,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,0.0128103164599059,0.022416492,-0.031126008,0.056746641,1.01289272,0.969353419,1.058387624,0.98006925,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302713,Left-hemisphere salience/ventral attention network to right-hemisphere somatomotor network white-matter structural connectivity || id:ebi-sc206-GCST90302713,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,-0.026479199,0.030392436,-0.086048373,0.033089975,0.973868301,0.917549845,1.033643537,0.964621048,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302714,Left-hemisphere salience/ventral attention network to right-hemisphere dorsal attention network white-matter structural connectivity || id:ebi-sc206-GCST90302714,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,-0.025646586,0.029115784,-0.082713522,0.03142035,0.974679494,0.920614846,1.03191918,0.964621048,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302715,Left-hemisphere salience/ventral attention network to right-hemisphere salience/ventral attention network white-matter structural connectivity || id:ebi-sc206-GCST90302715,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,0.00432747067953214,0.024097498,-0.042903626,0.051558567,1.004336848,0.958003712,1.052910851,0.98006925,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302716,Left-hemisphere salience/ventral attention network to right-hemisphere limbic network white-matter structural connectivity || id:ebi-sc206-GCST90302716,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,0.0121986157953425,0.023236876,-0.033345662,0.057742893,1.012273322,0.967204176,1.059442571,0.98006925,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302719,Left-hemisphere salience/ventral attention network to thalamus white-matter structural connectivity || id:ebi-sc206-GCST90302719,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,0.0156480008817885,0.022746533,-0.028935205,0.060231206,1.015771072,0.97147941,1.062082078,0.98006925,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302720,Left-hemisphere salience/ventral attention network to caudate white-matter structural connectivity || id:ebi-sc206-GCST90302720,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,-0.030272693,0.024620565,-0.078529,0.017983613,0.970180935,0.924475249,1.018146292,0.964621048,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302721,Left-hemisphere salience/ventral attention network to putamen white-matter structural connectivity || id:ebi-sc206-GCST90302721,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,0.0320928532066383,0.023540817,-0.014047148,0.078232855,1.032613382,0.986051052,1.081374433,0.964621048,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302723,Left-hemisphere salience/ventral attention network to hippocampus white-matter structural connectivity || id:ebi-sc206-GCST90302723,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,-0.026060309,0.036273121,-0.097155627,0.045035008,0.97427633,0.907414777,1.04606448,0.98006925,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302724,Left-hemisphere salience/ventral attention network to amygdala white-matter structural connectivity || id:ebi-sc206-GCST90302724,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,9,-0.026673866,0.036631732,-0.098472061,0.04512433,0.97367874,0.906221011,1.046157921,0.98006925,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302725,Left-hemisphere salience/ventral attention network to accumbens white-matter structural connectivity || id:ebi-sc206-GCST90302725,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,0.00276593246369814,0.022733063,-0.041790872,0.047322737,1.002769761,0.959070328,1.048460331,0.988102569,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302728,Left-hemisphere limbic network to left-hemisphere default mode network white-matter structural connectivity || id:ebi-sc206-GCST90302728,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,0.012362003091939,0.02363964,-0.033971692,0.058695698,1.012438728,0.966598867,1.060452494,0.98006925,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302732,Left-hemisphere limbic network to right-hemisphere salience/ventral attention network white-matter structural connectivity || id:ebi-sc206-GCST90302732,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,0.00907948316004476,0.027361909,-0.044549858,0.062708825,1.009120827,0.956427913,1.064716775,0.98006925,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302734,Left-hemisphere limbic network to right-hemisphere control network white-matter structural connectivity || id:ebi-sc206-GCST90302734,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,0.0439149791352391,0.034496612,-0.02369838,0.111528339,1.044893513,0.976580221,1.117985426,0.964621048,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302736,Left-hemisphere limbic network to thalamus white-matter structural connectivity || id:ebi-sc206-GCST90302736,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,0.0423131511893707,0.023723466,-0.004184842,0.088811145,1.043221114,0.995823902,1.092874242,0.836315327,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302739,Left-hemisphere limbic network to pallidum white-matter structural connectivity || id:ebi-sc206-GCST90302739,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,0.040927984232356,0.023664808,-0.00545504,0.087311008,1.041777078,0.994559812,1.091236011,0.836315327,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302741,Left-hemisphere limbic network to amygdala white-matter structural connectivity || id:ebi-sc206-GCST90302741,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,0.0339263774969284,0.025068955,-0.015208774,0.083061529,1.034508441,0.984906295,1.086608664,0.964621048,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302743,Left-hemisphere control network to left-hemisphere control network white-matter structural connectivity || id:ebi-sc206-GCST90302743,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,0.00626119739130824,0.022313062,-0.037472405,0.0499948,1.00628084,0.963220997,1.05126563,0.98006925,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302744,Left-hemisphere control network to left-hemisphere default mode network white-matter structural connectivity || id:ebi-sc206-GCST90302744,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,-0.019475856,0.024732786,-0.067952115,0.029000404,0.980712574,0.934305211,1.029425011,0.965105369,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302745,Left-hemisphere control network to right-hemisphere visual network white-matter structural connectivity || id:ebi-sc206-GCST90302745,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,-0.031436501,0.03240802,-0.09495622,0.032083219,0.969052489,0.909412748,1.032603434,0.964621048,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302747,Left-hemisphere control network to right-hemisphere dorsal attention network white-matter structural connectivity || id:ebi-sc206-GCST90302747,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,-0.01897483,0.022173085,-0.062434077,0.024484418,0.981204059,0.939474994,1.024786622,0.964621048,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302748,Left-hemisphere control network to right-hemisphere salience/ventral attention network white-matter structural connectivity || id:ebi-sc206-GCST90302748,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,-0.009101343,0.026027759,-0.060115751,0.041913065,0.990939949,0.941655529,1.042803819,0.98006925,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302752,Left-hemisphere control network to thalamus white-matter structural connectivity || id:ebi-sc206-GCST90302752,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,0.0171537573087323,0.022011649,-0.025989074,0.060296589,1.017301728,0.974345735,1.062151522,0.967402841,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302754,Left-hemisphere control network to putamen white-matter structural connectivity || id:ebi-sc206-GCST90302754,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,0.0235492845352669,0.022382613,-0.020320637,0.067419206,1.023828758,0.979884436,1.069743827,0.964621048,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302755,Left-hemisphere control network to pallidum white-matter structural connectivity || id:ebi-sc206-GCST90302755,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,-0.008842894,0.023123214,-0.054164394,0.036478606,0.99119609,0.947276367,1.037152115,0.98006925,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302760,Left-hemisphere default mode network to right-hemisphere visual network white-matter structural connectivity || id:ebi-sc206-GCST90302760,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,-0.008171563,0.03219121,-0.071266334,0.054923208,0.991861734,0.931213845,1.056459484,0.98006925,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302761,Left-hemisphere default mode network to right-hemisphere somatomotor network white-matter structural connectivity || id:ebi-sc206-GCST90302761,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,-0.027120405,0.027687038,-0.081386999,0.027146189,0.973244051,0.921836873,1.027518004,0.964621048,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302766,Left-hemisphere default mode network to right-hemisphere default mode network white-matter structural connectivity || id:ebi-sc206-GCST90302766,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,-0.010975724,0.021345323,-0.052812556,0.030861108,0.989084289,0.948557797,1.031342249,0.98006925,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302767,Left-hemisphere default mode network to thalamus white-matter structural connectivity || id:ebi-sc206-GCST90302767,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,0.00868530392080356,0.022125876,-0.034681413,0.052052021,1.008723131,0.965913095,1.053430541,0.98006925,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302768,Left-hemisphere default mode network to caudate white-matter structural connectivity || id:ebi-sc206-GCST90302768,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,-0.029406903,0.032696148,-0.093491352,0.034677546,0.971021273,0.910745893,1.035285823,0.964621048,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302769,Left-hemisphere default mode network to putamen white-matter structural connectivity || id:ebi-sc206-GCST90302769,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,0.0209752445196528,0.025618357,-0.029236735,0.071187224,1.021196771,0.971186524,1.073782245,0.964621048,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302770,Left-hemisphere default mode network to pallidum white-matter structural connectivity || id:ebi-sc206-GCST90302770,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,-0.02534147,0.024655598,-0.073666442,0.022983502,0.97497693,0.928981511,1.023249658,0.964621048,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302771,Left-hemisphere default mode network to hippocampus white-matter structural connectivity || id:ebi-sc206-GCST90302771,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,-0.033007717,0.032085271,-0.095894848,0.029879415,0.967531094,0.908559548,1.030330284,0.964621048,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302777,Right-hemisphere visual network to right-hemisphere salience/ventral attention network white-matter structural connectivity || id:ebi-sc206-GCST90302777,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,-0.001197547,0.027252485,-0.054612418,0.052217324,0.99880317,0.94685206,1.053604691,0.996597249,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302778,Right-hemisphere visual network to right-hemisphere limbic network white-matter structural connectivity || id:ebi-sc206-GCST90302778,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,0.00397052336354271,0.024835536,-0.044707128,0.052648174,1.003978416,0.956277508,1.054058735,0.98006925,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302780,Right-hemisphere visual network to right-hemisphere default mode network white-matter structural connectivity || id:ebi-sc206-GCST90302780,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,0.00923428934522445,0.030699759,-0.050937239,0.069405818,1.009277057,0.950338313,1.071871105,0.98006925,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302781,Right-hemisphere visual network to thalamus white-matter structural connectivity || id:ebi-sc206-GCST90302781,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,-0.015452642,0.024026699,-0.062544972,0.031639688,0.984666137,0.939370816,1.032145544,0.98006925,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302782,Right-hemisphere visual network to caudate white-matter structural connectivity || id:ebi-sc206-GCST90302782,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,0.0336089865828929,0.033553661,-0.03215619,0.099374163,1.034180149,0.968355323,1.104479478,0.964621048,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302783,Right-hemisphere visual network to putamen white-matter structural connectivity || id:ebi-sc206-GCST90302783,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,-0.032212372,0.028397489,-0.08787145,0.023446705,0.96830092,0.915878605,1.02372374,0.964621048,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302784,Right-hemisphere visual network to pallidum white-matter structural connectivity || id:ebi-sc206-GCST90302784,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,-0.019907107,0.023833122,-0.066620026,0.026805812,0.980289731,0.935550618,1.02716832,0.964621048,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302787,Right-hemisphere visual network to accumbens white-matter structural connectivity || id:ebi-sc206-GCST90302787,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,-0.005845386,0.022809126,-0.050551273,0.038860501,0.994171665,0.950705182,1.039625447,0.98006925,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302788,Right-hemisphere somatomotor network to right-hemisphere somatomotor network white-matter structural connectivity || id:ebi-sc206-GCST90302788,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,-0.065096903,0.032224313,-0.128256557,-0.00193725,0.936976663,0.879627676,0.998064625,0.723950101,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302789,Right-hemisphere somatomotor network to right-hemisphere dorsal attention network white-matter structural connectivity || id:ebi-sc206-GCST90302789,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,-0.053989856,0.024955145,-0.10290194,-0.005077772,0.947441717,0.90221544,0.994935098,0.698216203,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302790,Right-hemisphere somatomotor network to right-hemisphere salience/ventral attention network white-matter structural connectivity || id:ebi-sc206-GCST90302790,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,-0.037691997,0.030248264,-0.096978594,0.021594599,0.963009505,0.907575434,1.02182945,0.964621048,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302791,Right-hemisphere somatomotor network to right-hemisphere limbic network white-matter structural connectivity || id:ebi-sc206-GCST90302791,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,-0.019760103,0.023923522,-0.066650206,0.02713,0.980433848,0.935522384,1.027501369,0.964621048,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302793,Right-hemisphere somatomotor network to right-hemisphere default mode network white-matter structural connectivity || id:ebi-sc206-GCST90302793,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,-0.029547327,0.025169358,-0.078879269,0.019784615,0.970884927,0.924151492,1.019981627,0.964621048,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302794,Right-hemisphere somatomotor network to thalamus white-matter structural connectivity || id:ebi-sc206-GCST90302794,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,0.0272688951166279,0.023374128,-0.018544395,0.073082185,1.027644094,0.981626494,1.07581895,0.964621048,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302797,Right-hemisphere somatomotor network to pallidum white-matter structural connectivity || id:ebi-sc206-GCST90302797,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,-0.016750582,0.027199571,-0.070061742,0.036560578,0.983388929,0.932336254,1.037237136,0.98006925,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302799,Right-hemisphere somatomotor network to amygdala white-matter structural connectivity || id:ebi-sc206-GCST90302799,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,0.0204611156731461,0.03220566,-0.042661978,0.083584209,1.020671879,0.95823524,1.087176761,0.98006925,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302800,Right-hemisphere somatomotor network to accumbens white-matter structural connectivity || id:ebi-sc206-GCST90302800,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,0.0299336889395953,0.023443654,-0.016015872,0.07588325,1.030386206,0.9841117,1.078836613,0.964621048,0.05
ukb-ppp-LGALS4-OID20748,ebi-sc206-GCST90302802,Right-hemisphere dorsal attention network to right-hemisphere salience/ventral attention network white-matter structural connectivity || id:ebi-sc206-GCST90302802,LGALS4_P56470_OID20748_v1_Inflammation || id:ukb-ppp-LGALS4-OID20748,Inverse variance weighted,10,-0.039818886,0.029021638,-0.096701297,0.017063526,0.960963468,0.907827136,1.017209939,0.964621048,0.05
